 # k       S(k)       S(k)_form^2       S(k)_Lorch          S(k)_Lorch_form^2
      64.400  9.2526683E-02  8.7930349E-02  9.2247487E-02  8.7665021E-02
      64.600  8.5250298E-02  8.1043630E-02  8.5057976E-02  8.0860798E-02
      64.800  7.7925051E-02  7.4105523E-02  7.7821926E-02  7.4007453E-02
      65.000  7.0621577E-02  6.7183204E-02  7.0533017E-02  6.7098956E-02
      65.200  6.3352287E-02  6.0288532E-02  6.3190511E-02  6.0134580E-02
      65.400  5.6061053E-02  5.3368138E-02  5.5801603E-02  5.3121150E-02
      65.600  4.8669630E-02  4.6347518E-02  4.8380828E-02  4.6072495E-02
      65.800  4.1147028E-02  3.9197087E-02  4.0947618E-02  3.9007127E-02
      66.000  3.3547908E-02  3.1968840E-02  3.3521842E-02  3.1944000E-02
      66.200  2.5989611E-02  2.4774593E-02  2.6119890E-02  2.4898781E-02
      66.400  1.8580152E-02  1.7717422E-02  1.8751598E-02  1.7880907E-02
      66.600  1.1347752E-02  1.0824424E-02  1.1419978E-02  1.0893319E-02
      66.800  4.2219721E-03  4.0285909E-03  4.1236936E-03  3.9348139E-03
      67.000 -2.9185723E-03 -2.7858023E-03 -3.1387518E-03 -2.9959655E-03
      67.200 -1.0162085E-02 -9.7029504E-03 -1.0363873E-02 -9.8956209E-03
      67.400 -1.7500169E-02 -1.6714890E-02 -1.7540353E-02 -1.6753270E-02
      67.600 -2.4826299E-02 -2.3719888E-02 -2.4649036E-02 -2.3550526E-02
      67.800 -3.1997461E-02 -3.0581212E-02 -3.1667221E-02 -3.0265588E-02
      68.000 -3.8916929E-02 -3.7206201E-02 -3.8574912E-02 -3.6879219E-02
      68.200 -4.5584982E-02 -4.3594854E-02 -4.5360609E-02 -4.3380276E-02
      68.400 -5.2087839E-02 -4.9829385E-02 -5.2024063E-02 -4.9768375E-02
      68.600 -5.8535680E-02 -5.6015043E-02 -5.8573672E-02 -5.6051399E-02
      68.800 -6.4993658E-02 -6.2214104E-02 -6.5020332E-02 -6.2239637E-02
      69.000 -7.1448285E-02 -6.8413623E-02 -7.1369552E-02 -6.8338234E-02
      69.200 -7.7825873E-02 -7.4542977E-02 -7.7616334E-02 -7.4342277E-02
      69.400 -8.4042949E-02 -8.0522081E-02 -8.3744419E-02 -8.0236057E-02
      69.600 -9.0051699E-02 -8.6304933E-02 -8.9730257E-02 -8.5996865E-02
      69.800 -9.5852560E-02 -9.1891732E-02 -9.5549762E-02 -9.1601447E-02
      70.000 -1.0147176E-01 -9.7307415E-02 -1.0118377E-01 -9.7031241E-02
      70.200 -1.0692710E-01 -1.0256886E-01 -1.0662056E-01 -1.0227482E-01
      70.400 -1.1220814E-01 -1.0766589E-01 -1.1185420E-01 -1.0732628E-01
      70.600 -1.1728283E-01 -1.1256755E-01 -1.1688056E-01 -1.1218145E-01
      70.800 -1.2212084E-01 -1.1724452E-01 -1.2169373E-01 -1.1683447E-01
      71.000 -1.2671190E-01 -1.2168670E-01 -1.2628449E-01 -1.2127624E-01
      71.200 -1.3106536E-01 -1.2590286E-01 -1.3064169E-01 -1.2549587E-01
      71.400 -1.3519273E-01 -1.2990382E-01 -1.3475508E-01 -1.2948329E-01
      71.600 -1.3909014E-01 -1.3368566E-01 -1.3861825E-01 -1.3323210E-01
      71.800 -1.4273579E-01 -1.3722720E-01 -1.4222993E-01 -1.3674086E-01
      72.000 -1.4610535E-01 -1.4050482E-01 -1.4559374E-01 -1.4001282E-01
      72.200 -1.4919318E-01 -1.4351287E-01 -1.4871714E-01 -1.4305495E-01
      72.400 -1.5202217E-01 -1.4627311E-01 -1.5161004E-01 -1.4587657E-01
      72.600 -1.5463457E-01 -1.4882601E-01 -1.5428368E-01 -1.4848829E-01
      72.800 -1.5706997E-01 -1.5120948E-01 -1.5674891E-01 -1.5090040E-01
      73.000 -1.5934607E-01 -1.5344041E-01 -1.5901398E-01 -1.5312064E-01
      73.200 -1.6145415E-01 -1.5551029E-01 -1.6108167E-01 -1.5515152E-01
      73.400 -1.6336938E-01 -1.5739504E-01 -1.6294731E-01 -1.5698840E-01
      73.600 -1.6506569E-01 -1.5906938E-01 -1.6459935E-01 -1.5861998E-01
      73.800 -1.6652370E-01 -1.6051446E-01 -1.6602302E-01 -1.6003185E-01
      74.000 -1.6772974E-01 -1.6171693E-01 -1.6720634E-01 -1.6121229E-01
      74.200 -1.6867264E-01 -1.6266581E-01 -1.6814581E-01 -1.6215773E-01
      74.400 -1.6934746E-01 -1.6335615E-01 -1.6884884E-01 -1.6287516E-01
      74.600 -1.6976618E-01 -1.6379932E-01 -1.6933125E-01 -1.6337967E-01
      74.800 -1.6996529E-01 -1.6403034E-01 -1.6961067E-01 -1.6368811E-01
      75.000 -1.6999744E-01 -1.6409991E-01 -1.6969915E-01 -1.6381197E-01
      75.200 -1.6990507E-01 -1.6404888E-01 -1.6959883E-01 -1.6375319E-01
      75.400 -1.6969018E-01 -1.6387908E-01 -1.6930334E-01 -1.6350549E-01
      75.600 -1.6930360E-01 -1.6354296E-01 -1.6880428E-01 -1.6306063E-01
      75.800 -1.6866875E-01 -1.6296640E-01 -1.6809967E-01 -1.6241657E-01
      76.000 -1.6773171E-01 -1.6209715E-01 -1.6719963E-01 -1.6158295E-01
      76.200 -1.6650785E-01 -1.6094986E-01 -1.6612606E-01 -1.6058082E-01
      76.400 -1.6509069E-01 -1.5961480E-01 -1.6490616E-01 -1.5943639E-01
      76.600 -1.6361025E-01 -1.5821756E-01 -1.6356285E-01 -1.5817172E-01
      76.800 -1.6216064E-01 -1.5684916E-01 -1.6210668E-01 -1.5679697E-01
      77.000 -1.6074142E-01 -1.5550920E-01 -1.6053332E-01 -1.5530788E-01
      77.200 -1.5925235E-01 -1.5410072E-01 -1.5882753E-01 -1.5368963E-01
      77.400 -1.5754971E-01 -1.5248456E-01 -1.5697180E-01 -1.5192523E-01
      77.600 -1.5553197E-01 -1.5056236E-01 -1.5495552E-01 -1.5000432E-01
      77.800 -1.5320186E-01 -1.4833655E-01 -1.5278049E-01 -1.4792857E-01
      78.000 -1.5066523E-01 -1.4590951E-01 -1.5046127E-01 -1.4571199E-01
      78.200 -1.4806747E-01 -1.4342194E-01 -1.4802043E-01 -1.4337637E-01
      78.400 -1.4550879E-01 -1.4097092E-01 -1.4548182E-01 -1.4094479E-01
      78.600 -1.4299289E-01 -1.3856008E-01 -1.4286450E-01 -1.3843566E-01
      78.800 -1.4044050E-01 -1.3611262E-01 -1.4017961E-01 -1.3585977E-01
      79.000 -1.3775514E-01 -1.3353503E-01 -1.3743065E-01 -1.3322048E-01
      79.200 -1.3489384E-01 -1.3078558E-01 -1.3461594E-01 -1.3051614E-01
      79.400 -1.3189462E-01 -1.2790107E-01 -1.3173214E-01 -1.2774351E-01
      79.600 -1.2884412E-01 -1.2496548E-01 -1.2877706E-01 -1.2490044E-01
      79.800 -1.2581192E-01 -1.2204631E-01 -1.2575117E-01 -1.2198737E-01
      80.000 -1.2280068E-01 -1.1914616E-01 -1.2265746E-01 -1.1900720E-01
      80.200 -1.1974772E-01 -1.1620423E-01 -1.1949974E-01 -1.1596359E-01
      80.400 -1.1657547E-01 -1.1314526E-01 -1.1628013E-01 -1.1285861E-01
      80.600 -1.1325112E-01 -1.0993733E-01 -1.1299661E-01 -1.0969026E-01
      80.800 -1.0980978E-01 -1.0661449E-01 -1.0964193E-01 -1.0645152E-01
      81.000 -1.0632266E-01 -1.0324585E-01 -1.0620489E-01 -1.0313149E-01
      81.200 -1.0283458E-01 -9.9874953E-02 -1.0267424E-01 -9.9719223E-02
      81.400 -9.9319756E-02 -9.6476766E-02 -9.9044106E-02 -9.6209005E-02
      81.600 -9.5693127E-02 -9.2968661E-02 -9.5318477E-02 -9.2604678E-02
      81.800 -9.1874244E-02 -8.9272442E-02 -9.1512592E-02 -8.8921032E-02
      82.000 -8.7858652E-02 -8.5383715E-02 -8.7649390E-02 -8.5180348E-02
      82.200 -8.3742503E-02 -8.1395876E-02 -8.3752302E-02 -8.1405400E-02
      82.400 -7.9674982E-02 -7.7453932E-02 -7.9836760E-02 -7.7611200E-02
      82.600 -7.5765016E-02 -7.3663835E-02 -7.5904776E-02 -7.3799720E-02
      82.800 -7.2003922E-02 -7.0017237E-02 -7.1945294E-02 -6.9960226E-02
      83.000 -6.8259830E-02 -6.6385972E-02 -6.7940385E-02 -6.6075297E-02
      83.200 -6.4354396E-02 -6.2596600E-02 -6.3875025E-02 -6.2130322E-02
      83.400 -6.0175460E-02 -5.8539965E-02 -5.9745250E-02 -5.8121447E-02
      83.600 -5.5753220E-02 -5.4245363E-02 -5.5561237E-02 -5.4058573E-02
      83.800 -5.1247602E-02 -4.9868347E-02 -5.1343144E-02 -4.9961317E-02
      84.000 -4.6852616E-02 -4.5597720E-02 -4.7112174E-02 -4.5850327E-02
      84.200 -4.2677641E-02 -4.1540020E-02 -4.2881170E-02 -4.1738123E-02
      84.400 -3.8681456E-02 -3.7655225E-02 -3.8649279E-02 -3.7623901E-02
      84.600 -3.4701329E-02 -3.3784992E-02 -3.4403884E-02 -3.3495402E-02
      84.800 -3.0556881E-02 -2.9753713E-02 -3.0128352E-02 -2.9336447E-02
      85.000 -2.6161928E-02 -2.5477421E-02 -2.5812482E-02 -2.5137119E-02
      85.200 -2.1573490E-02 -2.1011588E-02 -2.1460167E-02 -2.0901217E-02
      85.400 -1.6951318E-02 -1.6511779E-02 -1.7091191E-02 -1.6648024E-02
      85.600 -1.2459330E-02 -1.2137693E-02 -1.2736279E-02 -1.2407492E-02
      85.800 -8.1752645E-03 -7.9651421E-03 -8.4274735E-03 -8.2108688E-03
      86.000 -4.0648181E-03 -3.9607941E-03 -4.1884296E-03 -4.0812423E-03
      86.200 -2.8305841E-05 -2.7584546E-05 -2.7848452E-05 -2.7138813E-05
      86.400  4.0198319E-03  3.9178292E-03  4.0610988E-03  3.9580490E-03
      86.600  8.0973587E-03  7.8927439E-03  8.0961891E-03  7.8916039E-03
      86.800  1.2159892E-02  1.1853882E-02  1.2097949E-02  1.1793498E-02
      87.000  1.6153782E-02  1.5748911E-02  1.6080972E-02  1.5677926E-02
      87.200  2.0069833E-02  1.9568824E-02  2.0047612E-02  1.9547158E-02
      87.400  2.3952831E-02  2.3357250E-02  2.3985274E-02  2.3388886E-02
      87.600  2.7858581E-02  2.7168581E-02  2.7868393E-02  2.7178150E-02
      87.800  3.1791264E-02  3.1006883E-02  3.1663958E-02  3.0882718E-02
      88.000  3.5671809E-02  3.4795016E-02  3.5339191E-02  3.4470573E-02
      88.200  3.9367136E-02  3.8403125E-02  3.8869398E-02  3.7917575E-02
      88.400  4.2765413E-02  4.1722037E-02  4.2243217E-02  4.1212581E-02
      88.600  4.5848042E-02  4.4733510E-02  4.5464082E-02  4.4358884E-02
      88.800  4.8707100E-02  4.7527293E-02  4.8546813E-02  4.7370888E-02
      89.000  5.1493293E-02  5.0250380E-02  5.1510901E-02  5.0267563E-02
      89.200  5.4325689E-02  5.3018946E-02  5.4372469E-02  5.3064600E-02
      89.400  5.7221299E-02  5.5849591E-02  5.7137978E-02  5.5768268E-02
      89.600  6.0089509E-02  5.8653870E-02  5.9801987E-02  5.8373217E-02
      89.800  6.2792731E-02  6.1297450E-02  6.2349184E-02  6.0864466E-02
      90.000  6.5231726E-02  6.3683398E-02  6.4759827E-02  6.3222700E-02
      90.200  6.7398864E-02  6.5804192E-02  6.7015693E-02  6.5430087E-02
      90.400  6.9367271E-02  6.7731162E-02  6.9104506E-02  6.7474595E-02
      90.600  7.1227842E-02  6.9553014E-02  7.1021227E-02  6.9351257E-02
      90.800  7.3020830E-02  7.1309026E-02  7.2766657E-02  7.1060811E-02
      91.000  7.4709550E-02  7.2963349E-02  7.4344960E-02  7.2607280E-02
      91.200  7.6211754E-02  7.4435621E-02  7.5761554E-02  7.3995914E-02
      91.400  7.7463705E-02  7.5663547E-02  7.7022578E-02  7.5232671E-02
      91.600  7.8469967E-02  7.6651526E-02  7.8135365E-02  7.6324678E-02
      91.800  7.9304360E-02  7.7471623E-02  7.9109002E-02  7.7280780E-02
      92.000  8.0062835E-02  7.8217542E-02  7.9953679E-02  7.8110901E-02
      92.200  8.0802556E-02  7.8945115E-02  8.0678613E-02  7.8824021E-02
      92.400  8.1509377E-02  7.9640516E-02  8.1289405E-02  7.9425588E-02
      92.600  8.2113985E-02  8.0236009E-02  8.1786261E-02  7.9915781E-02
      92.800  8.2542529E-02  8.0659409E-02  8.2164517E-02  8.0290021E-02
      93.000  8.2764813E-02  8.0881176E-02  8.2417664E-02  8.0541927E-02
      93.200  8.2808080E-02  8.0927899E-02  8.2541954E-02  8.0667816E-02
      93.400  8.2731211E-02  8.0857099E-02  8.2540605E-02  8.0670812E-02
      93.600  8.2582756E-02  8.0716211E-02  8.2425703E-02  8.0562708E-02
      93.800  8.2375436E-02  8.0517659E-02  8.2216759E-02  8.0362561E-02
      93.999  8.2094242E-02  8.0246765E-02  8.1936307E-02  8.0092385E-02
      94.199  8.1727738E-02  7.9892341E-02  8.1604128E-02  7.9771507E-02
      94.399  8.1294048E-02  7.9472096E-02  8.1232306E-02  7.9411737E-02
      94.599  8.0837829E-02  7.9029679E-02  8.0822911E-02  7.9015095E-02
      94.799  8.0398412E-02  7.8603546E-02  8.0369113E-02  7.8574900E-02
      94.999  7.9973578E-02  7.8191530E-02  7.9859252E-02  7.8079751E-02
      95.199  7.9509242E-02  7.7740753E-02  7.9282323E-02  7.7518881E-02
      95.399  7.8927729E-02  7.7175264E-02  7.8633063E-02  7.6887140E-02
      95.599  7.8178564E-02  7.6445695E-02  7.7915026E-02  7.6187998E-02
      95.799  7.7277500E-02  7.5567435E-02  7.7140949E-02  7.5433906E-02
      95.999  7.6305551E-02  7.4619696E-02  7.6330631E-02  7.4644223E-02
      96.199  7.5366610E-02  7.3704076E-02  7.5507232E-02  7.3841597E-02
      96.399  7.4531218E-02  7.2889570E-02  7.4693341E-02  7.3048122E-02
      96.599  7.3803725E-02  7.2180446E-02  7.3907720E-02  7.2282153E-02
      96.799  7.3134101E-02  7.1527786E-02  7.3163374E-02  7.1556415E-02
      96.999  7.2464188E-02  7.0874716E-02  7.2466805E-02  7.0877276E-02
      97.199  7.1774507E-02  7.0202187E-02  7.1818241E-02  7.0244963E-02
      97.399  7.1097982E-02  6.9542406E-02  7.1212457E-02  6.9654376E-02
      97.599  7.0491363E-02  6.8950884E-02  7.0640065E-02  6.9096337E-02
      97.799  6.9986157E-02  6.8458450E-02  7.0089378E-02  6.8559418E-02
      97.999  6.9555968E-02  6.8039293E-02  6.9548748E-02  6.8032230E-02
      98.199  6.9125817E-02  6.7620074E-02  6.9009162E-02  6.7505961E-02
      98.399  6.8618770E-02  6.7125537E-02  6.8466316E-02  6.6976401E-02
      98.599  6.8008037E-02  6.6529471E-02  6.7921426E-02  6.6444744E-02
      98.799  6.7337691E-02  6.5874988E-02  6.7380255E-02  6.5916627E-02
      98.999  6.6696287E-02  6.5248720E-02  6.6850468E-02  6.5399554E-02
      99.199  6.6160269E-02  6.4725457E-02  6.6338334E-02  6.4899660E-02
      99.399  6.5744925E-02  6.4320164E-02  6.5845987E-02  6.4419037E-02
      99.599  6.5395774E-02  6.3979548E-02  6.5370451E-02  6.3954774E-02
      99.799  6.5025420E-02  6.3618108E-02  6.4904655E-02  6.3499957E-02
      99.999  6.4570207E-02  6.3173568E-02  6.4439866E-02  6.3046046E-02
     100.199  6.4028150E-02  6.2643981E-02  6.3968203E-02  6.2585330E-02
     100.399  6.3453489E-02  6.2082416E-02  6.3484069E-02  6.2112336E-02
     100.599  6.2913264E-02  6.1554467E-02  6.2983807E-02  6.1623487E-02
     100.799  6.2437251E-02  6.1089270E-02  6.2464192E-02  6.1115629E-02
     100.999  6.1995527E-02  6.0657550E-02  6.1920709E-02  6.0584347E-02
     101.199  6.1517805E-02  6.0190541E-02  6.1346773E-02  6.0023200E-02
     101.399  6.0939351E-02  5.9624905E-02  6.0734340E-02  5.9424317E-02
     101.599  6.0240835E-02  5.8941731E-02  6.0075621E-02  5.8780080E-02
     101.799  5.9455139E-02  5.8173191E-02  5.9364838E-02  5.8084837E-02
     101.999  5.8638429E-02  5.7374244E-02  5.8599123E-02  5.7335785E-02
     102.199  5.7827537E-02  5.6580928E-02  5.7778030E-02  5.6532488E-02
     102.399  5.7014129E-02  5.5785092E-02  5.6902011E-02  5.5675391E-02
     102.599  5.6152579E-02  5.4942099E-02  5.5970641E-02  5.4764083E-02
     102.799  5.5193748E-02  5.4003870E-02  5.4981356E-02  5.3796056E-02
     102.999  5.4118932E-02  5.2952106E-02  5.3929242E-02  5.2766507E-02
     103.199  5.2949176E-02  5.1807407E-02  5.2807648E-02  5.1668930E-02
     103.399  5.1724254E-02  5.0608689E-02  5.1609376E-02  5.0496289E-02
     103.599  5.0467695E-02  4.9378981E-02  5.0327896E-02  4.9242198E-02
     103.799  4.9164440E-02  4.8103552E-02  4.8958510E-02  4.7902066E-02
     103.999  4.7768024E-02  4.6736944E-02  4.7499355E-02  4.6474075E-02
     104.199  4.6232586E-02  4.5234294E-02  4.5952053E-02  4.4959818E-02
     104.399  4.4547197E-02  4.3584915E-02  4.4321881E-02  4.3364466E-02
     104.599  4.2747769E-02  4.1823953E-02  4.2616882E-02  4.1695895E-02
     104.799  4.0897810E-02  4.0013550E-02  4.0846032E-02  3.9962892E-02
     104.999  3.9050322E-02  3.8205568E-02  3.9016658E-02  3.8172633E-02
     105.199  3.7216301E-02  3.6410772E-02  3.7132291E-02  3.6328581E-02
     105.399  3.5360182E-02  3.4594370E-02  3.5191991E-02  3.4429821E-02
     105.599  3.3424308E-02  3.2699960E-02  3.3191650E-02  3.2472343E-02
     105.799  3.1365872E-02  3.0685673E-02  3.1127153E-02  3.0452130E-02
     105.999  2.9182370E-02  2.8549069E-02  2.8997770E-02  2.8368475E-02
     106.199  2.6911152E-02  2.6326699E-02  2.6808415E-02  2.6226194E-02
     106.399  2.4605716E-02  2.4070909E-02  2.4569334E-02  2.4035318E-02
     106.599  2.2306111E-02  2.1820884E-02  2.2293576E-02  2.1808622E-02
     106.799  2.0022052E-02  1.9586133E-02  1.9993486E-02  1.9558188E-02
     106.999  1.7736877E-02  1.7350362E-02  1.7677964E-02  1.7292732E-02
     107.199  1.5426617E-02  1.5090129E-02  1.5352162E-02  1.5017298E-02
     107.399  1.3079582E-02  1.2794010E-02  1.3019269E-02  1.2735013E-02
     107.599  1.0704907E-02  1.0470945E-02  1.0683467E-02  1.0449974E-02
     107.799  8.3271598E-03  8.1449743E-03  8.3517514E-03  8.1690279E-03
     107.999  5.9737166E-03  5.8428792E-03  6.0335560E-03  5.9014080E-03
     108.199  3.6637548E-03  3.5834208E-03  3.7381177E-03  3.6561532E-03
     108.399  1.4036936E-03  1.3728797E-03  1.4709780E-03  1.4386871E-03
     108.599 -8.1153328E-04 -7.9369737E-04 -7.6795840E-04 -7.5108018E-04
     108.799 -2.9952999E-03 -2.9293886E-03 -2.9836553E-03 -2.9180003E-03
     108.999 -5.1657095E-03 -5.0518959E-03 -5.1822551E-03 -5.0680770E-03
     109.199 -7.3404089E-03 -7.1784729E-03 -7.3662879E-03 -7.2037810E-03
     109.399 -9.5283277E-03 -9.3178464E-03 -9.5313400E-03 -9.3207921E-03
     109.599 -1.1720205E-02 -1.1460955E-02 -1.1665772E-02 -1.1407726E-02
     109.799 -1.3884693E-02 -1.3577138E-02 -1.3754074E-02 -1.3449413E-02
     109.999 -1.5976060E-02 -1.5621678E-02 -1.5781973E-02 -1.5431897E-02
     110.199 -1.7953797E-02 -1.7554968E-02 -1.7741153E-02 -1.7347047E-02
     110.399 -1.9804587E-02 -1.9363992E-02 -1.9631182E-02 -1.9194445E-02
     110.599 -2.1552695E-02 -2.1072484E-02 -2.1458074E-02 -2.0979972E-02
     110.799 -2.3249508E-02 -2.2730691E-02 -2.3230576E-02 -2.2712182E-02
     110.999 -2.4945383E-02 -2.4387847E-02 -2.4955983E-02 -2.4398209E-02
     111.199 -2.6660118E-02 -2.6063302E-02 -2.6637675E-02 -2.6041360E-02
     111.399 -2.8370872E-02 -2.7734720E-02 -2.8274909E-02 -2.7640909E-02
     111.599 -3.0026901E-02 -2.9352498E-02 -2.9864550E-02 -2.9193793E-02
     111.799 -3.1582541E-02 -3.0871998E-02 -3.1403122E-02 -3.0696615E-02
     111.999 -3.3027021E-02 -3.2282701E-02 -3.2887932E-02 -3.2146747E-02
     112.199 -3.4390674E-02 -3.3614266E-02 -3.4316913E-02 -3.3542171E-02
     112.399 -3.5722257E-02 -3.4914354E-02 -3.5687548E-02 -3.4880430E-02
     112.599 -3.7052448E-02 -3.6212948E-02 -3.6996250E-02 -3.6158023E-02
     112.799 -3.8368702E-02 -3.7497786E-02 -3.8238783E-02 -3.7370816E-02
     112.999 -3.9620223E-02 -3.8719226E-02 -3.9411923E-02 -3.8515663E-02
     113.199 -4.0751101E-02 -3.9822639E-02 -4.0515279E-02 -3.9592189E-02
     113.399 -4.1739839E-02 -4.0787029E-02 -4.1552164E-02 -4.0603638E-02
     113.599 -4.2617804E-02 -4.1643065E-02 -4.2528797E-02 -4.1556094E-02
     113.799 -4.3452439E-02 -4.2456657E-02 -4.3451917E-02 -4.2456146E-02
     113.999 -4.4305130E-02 -4.3287784E-02 -4.4326039E-02 -4.3308213E-02
     114.199 -4.5191240E-02 -4.4151454E-02 -4.5151557E-02 -4.4112684E-02
     114.399 -4.6069435E-02 -4.5007278E-02 -4.5924716E-02 -4.4865895E-02
     114.599 -4.6867877E-02 -4.5785077E-02 -4.6639315E-02 -4.5561795E-02
     114.799 -4.7530136E-02 -4.6429739E-02 -4.7289277E-02 -4.6194455E-02
     114.999 -4.8050221E-02 -4.6935429E-02 -4.7870869E-02 -4.6760238E-02
     115.199 -4.8473500E-02 -4.7346480E-02 -4.8383589E-02 -4.7258659E-02
     115.399 -4.8863746E-02 -4.7725194E-02 -4.8829627E-02 -4.7691869E-02
     115.599 -4.9259430E-02 -4.8109147E-02 -4.9212398E-02 -4.8063213E-02
     115.799 -4.9649373E-02 -4.8487421E-02 -4.9535087E-02 -4.8375810E-02
     115.999 -4.9983808E-02 -4.8811416E-02 -4.9799834E-02 -4.8631757E-02
     116.199 -5.0212056E-02 -4.9031654E-02 -5.0007770E-02 -4.8832169E-02
     116.399 -5.0319700E-02 -4.9134071E-02 -5.0159571E-02 -4.8977716E-02
     116.599 -5.0339014E-02 -4.9150202E-02 -5.0255980E-02 -4.9069128E-02
     116.799 -5.0325857E-02 -4.9134595E-02 -5.0297923E-02 -4.9107322E-02
     116.999 -5.0319960E-02 -4.9126045E-02 -5.0286185E-02 -4.9093072E-02
     117.199 -5.0317075E-02 -4.9120405E-02 -5.0220918E-02 -4.9026535E-02
     117.399 -5.0272527E-02 -4.9074064E-02 -5.0101388E-02 -4.8907004E-02
     117.599 -5.0133139E-02 -4.8935122E-02 -4.9926216E-02 -4.8733143E-02
     117.799 -4.9874425E-02 -4.8679696E-02 -4.9694105E-02 -4.8503696E-02
     117.999 -4.9516725E-02 -4.8327661E-02 -4.9404786E-02 -4.8218411E-02
     118.199 -4.9109555E-02 -4.7927360E-02 -4.9059769E-02 -4.7878772E-02
     118.399 -4.8696449E-02 -4.7521282E-02 -4.8662500E-02 -4.7488152E-02
     118.599 -4.8286178E-02 -4.7117991E-02 -4.8217710E-02 -4.7051179E-02
     118.799 -4.7850765E-02 -4.6690187E-02 -4.7729987E-02 -4.6572338E-02
     118.999 -4.7350464E-02 -4.6199097E-02 -4.7201993E-02 -4.6054237E-02
     119.199 -4.6765699E-02 -4.5625636E-02 -4.6632960E-02 -4.5496133E-02
     119.399 -4.6111170E-02 -4.4984161E-02 -4.6018288E-02 -4.4893549E-02
     119.599 -4.5421115E-02 -4.4308085E-02 -4.5350708E-02 -4.4239403E-02
     119.799 -4.4717369E-02 -4.3618715E-02 -4.4623006E-02 -4.3526670E-02
     119.999 -4.3985922E-02 -4.2902390E-02 -4.3831463E-02 -4.2751736E-02
     120.199 -4.3182425E-02 -4.2115864E-02 -4.2978584E-02 -4.1917057E-02
     120.399 -4.2265673E-02 -4.1218967E-02 -4.2073777E-02 -4.1031823E-02
     120.599 -4.1235653E-02 -4.0211710E-02 -4.1131180E-02 -4.0109831E-02
     120.799 -4.0146752E-02 -3.9147151E-02 -4.0165268E-02 -3.9165207E-02
     120.999 -3.9082105E-02 -3.8106365E-02 -3.9185827E-02 -3.8207498E-02
     121.199 -3.8102697E-02 -3.7148806E-02 -3.8194612E-02 -3.7238419E-02
     121.399 -3.7204542E-02 -3.6270571E-02 -3.7185287E-02 -3.6251799E-02
     121.599 -3.6314756E-02 -3.5400597E-02 -3.6146800E-02 -3.5236869E-02
     121.799 -3.5332869E-02 -3.4440950E-02 -3.5068841E-02 -3.4183587E-02
     121.999 -3.4192859E-02 -3.3327300E-02 -3.3946729E-02 -3.3087401E-02
     122.199 -3.2906156E-02 -3.2070823E-02 -3.2783616E-02 -3.1951394E-02
     122.399 -3.1556520E-02 -3.0753181E-02 -3.1588950E-02 -3.0784785E-02
     122.599 -3.0248964E-02 -2.9476721E-02 -3.0374282E-02 -2.9598839E-02
     122.799 -2.9045182E-02 -2.8301549E-02 -2.9148635E-02 -2.8402353E-02
     122.999 -2.7927260E-02 -2.7210194E-02 -2.7915707E-02 -2.7198938E-02
     123.199 -2.6813269E-02 -2.6122817E-02 -2.6674248E-02 -2.5987376E-02
     123.399 -2.5613795E-02 -2.4952316E-02 -2.5420803E-02 -2.4764308E-02
     123.599 -2.4291899E-02 -2.3662728E-02 -2.4153147E-02 -2.3527571E-02
     123.799 -2.2886753E-02 -2.2292240E-02 -2.2872169E-02 -2.2278035E-02
     123.999 -2.1486128E-02 -2.0926356E-02 -2.1581409E-02 -2.1019154E-02
     124.199 -2.0166945E-02 -1.9639988E-02 -2.0284841E-02 -1.9754803E-02
     124.399 -1.8944106E-02 -1.8447631E-02 -1.8984602E-02 -1.8487066E-02
     124.599 -1.7761923E-02 -1.7295042E-02 -1.7680541E-02 -1.7215800E-02
     124.799 -1.6533295E-02 -1.6097408E-02 -1.6371941E-02 -1.5940308E-02
     124.999 -1.5200245E-02 -1.4798298E-02 -1.5060540E-02 -1.4662287E-02
     125.199 -1.3775357E-02 -1.3409989E-02 -1.3752660E-02 -1.3387894E-02
     125.399 -1.2337095E-02 -1.2008883E-02 -1.2458869E-02 -1.2127418E-02
     125.599 -1.0982530E-02 -1.0689466E-02 -1.1190866E-02 -1.0892242E-02
     125.799 -9.7685122E-03 -9.5070472E-03 -9.9570380E-03 -9.6905269E-03
     125.999 -8.6791287E-03 -8.4461101E-03 -8.7593808E-03 -8.5242076E-03
     126.199 -7.6389565E-03 -7.4332337E-03 -7.5936890E-03 -7.3891852E-03
     126.399 -6.5622717E-03 -6.3849991E-03 -6.4535337E-03 -6.2791986E-03
     126.599 -5.4063858E-03 -5.2598857E-03 -5.3362081E-03 -5.1916096E-03
     126.799 -4.1968470E-03 -4.0827689E-03 -4.2475032E-03 -4.1320482E-03
     126.999 -3.0119911E-03 -2.9298642E-03 -3.2026322E-03 -3.1153071E-03
     127.199 -1.9395203E-03 -1.8864705E-03 -2.2221109E-03 -2.1613318E-03
     127.399 -1.0329814E-03 -1.0046385E-03 -1.3242115E-03 -1.2878780E-03
     127.599 -2.9176973E-04 -2.8373897E-04 -5.1715260E-04 -5.0291833E-04
     127.799  3.2904506E-04  3.1995971E-04  2.0519797E-04  1.9953219E-04
     127.999  8.9113210E-04  8.6644882E-04  8.6194600E-04  8.3807114E-04
     128.199  1.4465222E-03  1.4063280E-03  1.4784335E-03  1.4373525E-03
     128.399  2.0247604E-03  1.9683193E-03  2.0767518E-03  2.0188615E-03
